date,pressure,temp,d_temp,humidity,sunshine,windspeed,precipitation
11/4/2000,1016.5,20.9,17.8,82,0.2,23,0
12/4/2000,1013.3,21.2,19.6,90,0,11,4.6
13/4/2000,1009.8,22.1,21.5,97,0,17,42
14/4/2000,1007.5,24,23.2,95,0.7,20,198.8
15/4/2000,1013.4,21.1,16.6,75,3.1,26,6.6
16/4/2000,1016.3,20.4,13.5,64,9.8,23,0
17/4/2000,1016.3,21.3,17.2,77,6.9,19,0
18/4/2000,1014.8,22.8,20.3,85,4.3,19,0
19/4/2000,1012.2,24.6,22.6,89,7.3,12,0
20/4/2000,1010.1,25.4,23.8,90,9,12,0
21/4/2000,1011,24.4,23.4,94,0,7,72.4
22/4/2000,1010.6,25.6,24.2,92,5.6,12,5.2
23/4/2000,1010,23.6,23.1,97,0,15,42.6
24/4/2000,1008.8,22.8,22.2,97,0.2,24,16.2
25/4/2000,1007.1,26.4,25,92,6,20,1.2
26/4/2000,1007.7,26,24.8,93,0.2,15,8
27/4/2000,1011.2,23.1,21.4,90,0.7,17,7.2
28/4/2000,1011.4,21.6,20.8,95,0,24,122.8
29/4/2000,1012.5,23.6,23,96,0,14,5.2
30/4/2000,1011,26.1,25.2,95,0.8,13,0.05
1/5/2000,1009.6,27.2,25.8,92,5.3,12,0.8
2/5/2000,1011,24.9,24,94,0,11,10.6
3/5/2000,1013.4,22.1,21.1,94,0,12,42.2
4/5/2000,1013.9,22.8,20,84,2.3,14,0.05
5/5/2000,1014.1,24.4,21.3,82,4.4,12,0
6/5/2000,1014,25.5,23,86,9.2,11,0
7/5/2000,1013.4,25.1,22.6,86,5.7,16,0
8/5/2000,1012.4,24.2,21.4,84,3.2,22,0
9/5/2000,1009.1,24.3,22,86,0.3,23,0.05
10/5/2000,1007.6,23.6,22.6,94,0,16,6.4
11/5/2000,1008.2,24,21.2,84,1.3,16,0.2
12/5/2000,1008,25,21.6,81,4.5,17,0.05
13/5/2000,1008.4,26,22.7,82,7.5,16,0
14/5/2000,1009,26.4,23.2,82,2.4,16,0
15/5/2000,1008.4,26.6,23.4,82,5.1,17,0
16/5/2000,1007.3,27.2,22.8,77,10.4,12,0
17/5/2000,1007.5,26.7,23,80,10.2,20,0
18/5/2000,1008,26.3,22.9,82,6.4,21,1.6
19/5/2000,1008.8,21.2,20.1,94,0,24,14.2
20/5/2000,1009.3,24.4,18.8,71,0.7,16,0.05
21/5/2000,1010.3,24.8,18,65,0,12,0.05
22/5/2000,1012,25.4,20.7,74,2.4,17,0.05
23/5/2000,1011.4,25.1,21.7,81,1.8,20,0
24/5/2000,1009,25.2,23.5,90,0.2,23,0.6
25/5/2000,1005.9,26.8,25.2,91,3.9,14,0.05
26/5/2000,1005.4,27.7,26,90,6.1,18,0
27/5/2000,1007,28.3,26.1,88,5.9,17,0
28/5/2000,1008.9,28.7,26.3,87,8.4,15,0
29/5/2000,1009.9,28.5,25.6,84,10.6,18,1
30/5/2000,1009.1,29.2,25.4,80,10.9,21,0
31/5/2000,1008.4,29,25.4,81,11.3,15,0
1/6/2000,1009.3,28.5,25.6,84,3,22,0.8
2/6/2000,1011,29.5,25.3,78,12,22,0
3/6/2000,1010.4,29.2,25.3,79,12.3,14,0
4/6/2000,1008.6,29.2,25,78,12.4,12,0
5/6/2000,1007.3,30,25.5,77,12,14,0
6/6/2000,1008.1,29.2,25.6,81,7.6,17,0
7/6/2000,1008.8,29.1,25.4,80,11.4,19,0.05
8/6/2000,1008,29.2,25.8,81,10.4,21,0.05
9/6/2000,1006.9,29,26.2,85,2.5,23,0.05
10/6/2000,1006.7,29.3,26.2,83,8.9,24,0.05
11/6/2000,1005.2,28.7,26,85,5.2,26,0.2
12/6/2000,1005.4,24.1,23,93,0,19,31.6
13/6/2000,1008.2,22.2,19.1,82,0,20,0.2
14/6/2000,1008.3,24.8,17.5,62,3.5,16,0
15/6/2000,1006.5,26.2,18.7,62,8.2,14,0
16/6/2000,1006.2,27.3,22.4,74,10.5,12,0
17/6/2000,1006.8,25.7,23.6,88,3.1,18,32.6
18/6/2000,1005.2,24.8,24.5,98,0,18,121.6
19/6/2000,1007.4,26.9,24.9,89,5.1,10,0.2
20/6/2000,1008.8,26.5,25.3,93,1.3,12,20.2
21/6/2000,1009.8,27.7,25.8,89,5.1,17,0.4
22/6/2000,1009.8,28,25.5,86,9.5,19,1.2
23/6/2000,1008.4,27.7,25.5,87,8.6,21,5.6
24/6/2000,1007.7,28.3,25.5,84,10.4,21,0.4
25/6/2000,1008.5,28.1,25.3,84,10.8,21,10.2
26/6/2000,1009.5,28.6,25.4,83,11.6,19,0
27/6/2000,1010.4,28.9,25.4,81,11.3,14,0
28/6/2000,1009.4,28.8,25.1,80,10.2,10,0
29/6/2000,1007.4,28.9,25.1,80,12.3,11,0
30/6/2000,1007.8,29,24.8,78,12.2,10,0
1/7/2000,1007.8,29.3,25,78,11.9,11,0
2/7/2000,1006.7,28.6,25.5,83,9.2,19,9.2
3/7/2000,1005.5,28,25.3,85,5.6,14,20
4/7/2000,1003.3,28.9,24.8,78,9,12,0
5/7/2000,1003.1,29,25.8,83,3.4,8,0
6/7/2000,1002.9,27.2,24.8,86,0,8,4.8
7/7/2000,1001.5,28,24.8,83,7.3,8,9.2
8/7/2000,1000.4,28,25,83,5,10,0.2
9/7/2000,1000.2,28.7,25.1,80,7.4,12,0
10/7/2000,1003.8,29.2,25.3,79,11.7,15,0.05
11/7/2000,1006.4,28.1,25.8,87,6.1,34,11
12/7/2000,1009.2,28.6,25.6,84,11.1,29,3.6
13/7/2000,1007.9,29,25.1,79,12.3,21,0.05
14/7/2000,1005.7,29,25.1,79,9.9,17,1
15/7/2000,1003.6,29.2,24.9,77,10,20,0.6
16/7/2000,1001.9,28.2,25,82,7.9,29,4.5
17/7/2000,999.5,26.5,25.1,92,0,38,64.4
18/7/2000,1000.8,26,24.9,94,0,20,51.2
19/7/2000,1003.1,27.1,25.7,92,0.5,20,15
20/7/2000,1007.1,26.4,25.3,93,0,22,56
21/7/2000,1009.9,26.8,25.3,91,0.3,16,7
22/7/2000,1008.8,27.6,25,86,7.3,12,0.8
23/7/2000,1006.1,27.9,24.8,83,10.4,10,0
24/7/2000,1005.5,28.7,24.9,80,11.4,10,0
25/7/2000,1005.1,29.3,25.2,78,12,11,0
26/7/2000,1004.1,29.4,25.8,80,12.1,13,0
27/7/2000,1002.6,29.6,26.2,82,9.9,15,0
28/7/2000,1004,29.5,25.5,79,12.3,16,0
29/7/2000,1004.8,29.4,25.6,80,10.4,16,0
30/7/2000,1005.2,29.4,26,82,10.4,17,0
31/7/2000,1005.3,29.3,26.1,83,8,18,0
1/8/2000,1006.3,26.5,24.6,88,1,10,7.4
2/8/2000,1005.9,26.1,24.8,92,0,10,28.8
3/8/2000,1005.4,26.6,25.4,93,0,12,13
4/8/2000,1006.4,26.2,25.2,94,0,12,68.8
5/8/2000,1007.8,25.9,25,94,0,11,30.4
6/8/2000,1009,26.6,24.6,89,4.8,11,0.05
7/8/2000,1009.8,27.2,24.7,86,9,11,3
8/8/2000,1010.4,28.4,24.8,81,11.6,10,0
9/8/2000,1009.2,28.9,25.3,81,11.8,10,0
10/8/2000,1005.9,29.5,26,81,11.5,10,0
11/8/2000,1003.9,29.8,26.3,82,11.4,14,0
12/8/2000,1005.7,29.1,26.2,84,10.2,16,0
13/8/2000,1006.3,29.3,26.6,85,8,15,0
14/8/2000,1006.1,28.9,26,84,6.5,11,10.6
15/8/2000,1005.8,28.8,26.4,86,4.7,12,0.6
16/8/2000,1005.8,28.4,26,86,1.5,16,0.4
17/8/2000,1008,29.1,25.4,80,10.7,14,0.05
18/8/2000,1009.4,29.1,25.6,81,9.6,12,0.2
19/8/2000,1007.6,29.5,25.7,80,11.8,10,0
20/8/2000,1005.8,29.8,26.1,80,11.3,13,0
21/8/2000,1005.4,29.6,25.6,79,12,21,0
22/8/2000,1005,29.6,25,76,9.3,17,0
23/8/2000,1000.9,29.6,24.9,76,4,12,85.4
24/8/2000,1002,28.2,25.6,85,0,18,3.8
25/8/2000,1004.9,27.8,25.7,88,2.3,12,2.8
26/8/2000,1004.8,27.2,25.8,92,0,7,1.4
27/8/2000,1003.3,27.2,25.3,89,0,8,26.2
28/8/2000,1002.2,28.1,25.1,84,5.5,18,28.2
29/8/2000,1000.3,29.6,24.6,75,10.5,16,0
30/8/2000,998.5,29.2,24.2,74,7.3,16,12.6
31/8/2000,998.2,28.4,24.9,81,1.3,20,14.4
1/9/2000,1000.4,28.4,25.3,83,0.3,17,2.8
2/9/2000,1005.2,27.4,25.5,89,2.5,14,1.6
3/9/2000,1007.7,27.8,25.9,89,9,17,1.2
4/9/2000,1007,28.5,25.5,84,10.3,10,0
5/9/2000,1004.1,28.8,25.2,81,7.2,10,0.05
6/9/2000,1004.8,28.4,24,77,10.1,18,0
7/9/2000,1006.5,28.2,23.7,76,6.4,20,0.05
8/9/2000,1007.7,26.4,22.8,80,0.4,30,1.4
9/9/2000,1009.2,26.5,22.6,78,2.7,22,1.2
10/9/2000,1008.3,26.8,20.9,69,10.1,19,0
11/9/2000,1007.1,27,20.5,67,9.7,18,0
12/9/2000,1008.1,27.2,19.1,60,10.6,23,0
13/9/2000,1007,26.5,17,55,10.2,30,0
14/9/2000,1005.5,26.5,14.5,45,10.8,28,0
15/9/2000,1006.3,26.6,14.2,44,10.8,22,0
16/9/2000,1010.1,26.4,16.4,53,10.6,16,0
17/9/2000,1011.8,26.8,20.7,69,9.2,11,0
18/9/2000,1012.5,26.8,22.8,78,5.3,17,0
19/9/2000,1013.6,27,21.4,71,8.1,17,0
20/9/2000,1014.7,26,22,78,1,15,0.05
21/9/2000,1015.8,26.9,23.4,80,4,16,0
22/9/2000,1015.7,27.2,23.5,80,6.5,14,0
23/9/2000,1014.5,27.4,24.4,84,6,12,0
24/9/2000,1012.5,27,23.6,81,4,13,0
25/9/2000,1012,27.6,24.4,83,10.2,15,0
26/9/2000,1012.8,27.5,24,81,9,18,0
27/9/2000,1013,27.3,23.7,80,9.8,22,0.05
28/9/2000,1013.5,27.6,24.4,82,8.3,20,0
29/9/2000,1013.8,28,24.7,82,10.1,15,0
30/9/2000,1014.9,27.9,24.5,81,8.1,13,0
1/10/2000,1015.2,27.9,23.8,78,10,10,0
2/10/2000,1013.3,27.7,23.1,76,10.2,12,0
3/10/2000,1011.9,27.5,23.4,78,9.6,10,0
4/10/2000,1011.9,27.8,24,79,7.7,11,0
5/10/2000,1013.3,27.7,24.2,80,5.7,15,0.05
6/10/2000,1013.6,27.4,24.6,84,4.6,13,1
7/10/2000,1012.7,28,24.3,80,7.3,12,0
8/10/2000,1010.7,28.2,24.5,80,9.5,16,0.05
9/10/2000,1010.6,27.9,23,74,10.2,17,0
10/10/2000,1010.7,28.1,22,68,10.3,17,0
11/10/2000,1010.5,27.8,23.1,75,4,21,0.05
12/10/2000,1009.6,27.3,22.8,76,0.1,26,1.4
13/10/2000,1008.9,23.1,20.6,86,0,36,7.4
14/10/2000,1011.2,20.6,19.4,93,0,38,10.4
15/10/2000,1015.5,21.4,18.8,84,0,32,0.4
16/10/2000,1016.2,23.5,19,75,6.2,22,0
17/10/2000,1013.7,24.4,18.7,70,6.2,21,0
18/10/2000,1012.3,23.8,19.9,78,0.2,22,4
19/10/2000,1012.4,23.3,21.9,91,0,19,8.6
20/10/2000,1012.2,23.7,23.1,96,0,17,233.2
21/10/2000,1012,24.5,23.6,95,0,20,15.6
22/10/2000,1011.6,26.5,25.4,94,4.6,15,4.4
23/10/2000,1012.1,26.8,25.4,92,8.7,15,0.05
24/10/2000,1013.6,27.6,24.7,85,9.7,8,0
25/10/2000,1014.9,27.2,24.2,84,6.2,10,0.6
26/10/2000,1015.9,26.3,23.2,82,5.3,14,0.6
27/10/2000,1017.1,25.4,22.1,81,3.3,14,0
28/10/2000,1016.1,24.9,21,78,2.4,15,0
29/10/2000,1014.5,22.3,16.5,68,8.9,40,0
30/10/2000,1012.7,19.8,11.5,57,4.6,32,0
31/10/2000,1011.1,19.9,9.4,48,9.6,36,0
1/11/2000,1014.3,19.8,8.9,46,9.4,38,0
2/11/2000,1018.3,18.2,7.6,47,9.4,30,0
3/11/2000,1017.9,19.6,11.6,58,9.6,17,0
4/11/2000,1016.7,21,14,62,0.2,17,0.05
5/11/2000,1012.9,22.3,14.8,61,4.2,15,0
6/11/2000,1011.1,22.8,17.4,71,0,13,0.05
7/11/2000,1011.4,21.9,20.8,94,0,19,25.6
8/11/2000,1012,23.9,22.5,92,3.7,20,0.6
9/11/2000,1014.4,22.4,20.2,87,0,17,0.4
10/11/2000,1018.7,23.3,19.9,81,8.4,12,0.05
11/11/2000,1020,18.6,15.8,82,0,25,1.2
12/11/2000,1020.5,13.8,12.9,93,0,33,22.2
13/11/2000,1019,15.4,12.7,83,3.1,25,2.6
14/11/2000,1017.4,20.2,15.8,74,7.6,18,0
15/11/2000,1017.3,22.6,17.9,74,5.8,20,0
16/11/2000,1018.9,19,16,82,0,30,3.6
17/11/2000,1020.2,16.8,13.4,79,0,32,0.05
18/11/2000,1019.2,17.6,14,79,0.7,25,0.05
19/11/2000,1017.3,19.7,16.7,82,0,18,0.05
20/11/2000,1019.4,15.2,9.8,68,3.3,43,0.2
21/11/2000,1021.5,14.2,5.7,54,0,29,0
22/11/2000,1021.4,16,9,61,9.3,19,0
23/11/2000,1020.4,18.7,12.8,67,8.2,14,0
24/11/2000,1018,20.5,17.4,82,1.4,11,0.05
25/11/2000,1017.1,21.7,18.4,82,7.7,11,0
26/11/2000,1018.1,21.6,18.9,84,0,10,0.05
27/11/2000,1018.8,21.9,19.8,87,3,11,0
28/11/2000,1019,21,18.2,83,0.7,20,0
29/11/2000,1019.1,20.8,17.3,79,1.5,14,0.05
30/11/2000,1017.4,21.4,18.2,82,9.3,14,0
1/12/2000,1016.7,21.4,18.6,84,6.9,12,0
2/12/2000,1018.7,21.5,17.6,78,5.9,17,0.05
3/12/2000,1019.9,17.3,12.1,70,2.2,31,0
4/12/2000,1018.7,16.2,11.3,71,0,24,0
5/12/2000,1018.6,18.3,13.8,74,9.1,16,0
6/12/2000,1018.9,19.7,16.6,82,8,10,0
7/12/2000,1018.8,20.3,17.4,83,6.2,9,0
8/12/2000,1017.8,20.1,16.9,81,6.8,14,0
9/12/2000,1016.4,20,16.2,78,8.8,13,0
10/12/2000,1017.8,21.5,17,75,6.6,11,0
11/12/2000,1020.1,20.3,16.8,80,1.1,16,6
12/12/2000,1020.4,15.5,15,97,0,26,42
13/12/2000,1019.7,10.7,10,95,0,31,35.2
14/12/2000,1020.9,13.1,9.8,78,9.3,25,0
15/12/2000,1021.2,15.6,12.2,79,2.3,20,0.05
16/12/2000,1020.8,19.2,14.4,73,6.4,14,0.05
17/12/2000,1019.4,20.4,16,75,6,11,0
18/12/2000,1016.9,20,17.5,85,1.1,7,0.05
19/12/2000,1017,20,18.5,90,0,12,4
20/12/2000,1018.7,18.9,16.8,87,0.2,18,1.4
21/12/2000,1021,13.4,8.7,71,8.9,31,0
22/12/2000,1020,12.7,8.4,73,5.7,22,0
23/12/2000,1019.8,14.6,8.2,64,9.3,20,0
24/12/2000,1020.6,16.5,9.5,61,9.4,14,0
25/12/2000,1021.5,17.7,12.7,71,9.2,12,0
26/12/2000,1022.4,17.9,13.4,74,4.6,17,0
27/12/2000,1021.1,19,15.2,78,1.4,9,0
28/12/2000,1019.8,19.6,14.9,74,9.1,14,0
29/12/2000,1018.6,18,14,77,7.8,14,0
30/12/2000,1017.4,16.6,12,73,8.1,19,0
31/12/2000,1018,15.2,8.8,64,8.7,30,0
1/1/2001,1018.6,15.2,10.4,72,8.6,18,0
2/1/2001,1017.3,17.4,14.1,80,2.9,12,0
3/1/2001,1018.2,18.6,15.8,83,7.6,12,0
4/1/2001,1020.1,18.3,15.4,83,4.5,11,0
5/1/2001,1020.3,18.6,14.8,77,7.9,14,0
6/1/2001,1018.2,19.2,16.1,82,7.8,13,0
7/1/2001,1015.5,20,16.6,80,8.5,6,0
8/1/2001,1014.6,19.3,16.6,84,5.5,14,0
9/1/2001,1016.4,17,13.2,78,7.5,22,0
10/1/2001,1017.1,12.5,7.7,71,0,23,0
11/1/2001,1016.5,13.5,11.1,84,0,20,0.4
12/1/2001,1016.8,17.3,14.7,84,2.9,12,0
13/1/2001,1018.5,15.3,11.5,77,4,23,0.05
14/1/2001,1022.1,14.9,8.6,63,7.6,22,0
15/1/2001,1025,12.6,6.4,63,0,27,0.05
16/1/2001,1026,13.9,7.6,64,3.6,19,0.05
17/1/2001,1023.7,16.5,11.7,72,9.1,14,0
18/1/2001,1021.2,17.8,13.8,77,8.8,13,0
19/1/2001,1020.6,19.4,15.5,77,6.9,9,0
20/1/2001,1018.8,20.1,15.1,72,9.2,11,0
21/1/2001,1016.4,18.3,16.4,88,2.2,14,0
22/1/2001,1014.4,19.7,17.6,88,2.3,10,0
23/1/2001,1015.4,19,18.1,94,0.2,15,0
24/1/2001,1013.5,18.7,17.8,94,0,14,0
25/1/2001,1009.7,18.4,17.9,97,0,12,2.4
26/1/2001,1014.9,11.2,8.4,82,0,36,28.4
27/1/2001,1018.4,9.8,6.5,79,0,30,9.4
28/1/2001,1021.5,9.6,7.4,85,0,30,6.8
29/1/2001,1022.2,12.2,6.8,68,0,23,0
30/1/2001,1019.2,14.5,10.6,76,0.3,12,0
31/1/2001,1016,16,13.2,82,1.4,11,0
1/2/2001,1015.2,15,13,87,0,16,0.05
2/2/2001,1016.6,10.5,9.8,95,0,24,2.4
3/2/2001,1015.6,11.5,11.2,98,0,15,1
4/2/2001,1017.3,12.3,11.5,94,0,17,0.05
5/2/2001,1016.2,15.6,14.1,90,2.4,10,0
6/2/2001,1013.9,18.4,16.7,90,3.3,11,0
7/2/2001,1016,18.5,15.6,83,6.6,20,0
8/2/2001,1020.3,13.5,9.3,74,0,26,0
9/2/2001,1020.3,13.8,9.9,76,1.1,22,0
10/2/2001,1020.4,13.1,9.8,79,1.8,18,0.05
11/2/2001,1019.1,16,12.6,79,3.2,11,0
12/2/2001,1017.6,18.9,15.4,80,8.4,10,0
13/2/2001,1019.6,16.2,12.8,79,0.1,20,0
14/2/2001,1024,11.9,5.6,63,7.9,27,0
15/2/2001,1023.9,14.4,7.8,62,9.6,16,0
16/2/2001,1024.4,16.4,10.9,69,8.1,14,0
17/2/2001,1021.8,16.8,11.8,71,7.7,16,0
18/2/2001,1018.4,18.8,14.8,77,8.6,13,0
19/2/2001,1017.5,19.9,16.6,81,9.6,10,0
20/2/2001,1016.4,19.2,16,81,9.9,12,0
21/2/2001,1014.6,20.1,16.7,80,4.5,10,0
22/2/2001,1013.5,20.6,17.6,83,9.9,10,0
23/2/2001,1011.9,20,17.3,84,9.1,13,0
24/2/2001,1013.2,20.9,17.1,79,3.7,16,0
25/2/2001,1019.3,13.6,11.1,84,0,27,14.8
26/2/2001,1020.1,13,11.8,91,0,20,0.2
27/2/2001,1019.6,16.9,14.8,87,0,11,0
28/2/2001,1018.8,17.3,14.7,84,2.3,19,0.05
1/3/2001,1020.7,16,9.7,65,9.7,22,0
2/3/2001,1020.2,17.6,13,74,2.9,14,0
3/3/2001,1019.9,19.5,15.2,75,2.9,12,0.05
4/3/2001,1021.2,18.8,9.5,53,9.7,22,0
5/3/2001,1018.4,18.7,14,73,7.2,14,0
6/3/2001,1016.8,20.3,17.6,84,8.4,11,0
7/3/2001,1016.8,21.4,19,86,6.3,10,0.05
8/3/2001,1022.8,15.4,12.6,83,0,26,4.6
9/3/2001,1023,15.9,8.8,61,2.3,16,0.05
10/3/2001,1020.4,16.2,12.1,76,0,14,0.05
11/3/2001,1019.7,16.2,14.9,92,0,14,3.8
12/3/2001,1020.9,16.8,13.6,81,0.2,19,0.6
13/3/2001,1020.1,18.1,12.3,67,1.3,16,0
14/3/2001,1018.8,20.2,17.5,84,6.4,12,0.05
15/3/2001,1016.8,21.5,19,85,7.6,10,0
16/3/2001,1013,21.9,20.3,90,4.4,17,0
17/3/2001,1012.6,22,20.4,90,3,10,0
18/3/2001,1015.3,21.4,19,86,0.1,13,0
19/3/2001,1015.5,20.6,18.8,89,0,16,0.05
20/3/2001,1013,22.3,20.8,91,0,10,0.05
21/3/2001,1012.2,22,16.5,71,9.8,15,0
22/3/2001,1011.1,21.4,20,91,0,14,0.05
23/3/2001,1010.5,23.3,22.1,93,1.2,16,0.05
24/3/2001,1008.8,24.3,23,92,3.7,15,0.4
25/3/2001,1007.6,22.6,21.4,93,1.1,19,75.2
26/3/2001,1009.4,19.4,16.6,83,0.3,16,0.05
27/3/2001,1008.7,19.4,18.2,92,0,14,2
28/3/2001,1011.8,20.7,17.6,82,3.3,14,0
29/3/2001,1014.9,19.2,14.8,75,8.1,19,4.8
30/3/2001,1016,20.4,16.1,76,10.5,15,0
31/3/2001,1017.5,21.7,18.9,83,2.4,10,0
1/4/2001,1017.9,20.8,18,84,1.8,19,0
2/4/2001,1013.7,21.7,19.5,87,4.8,13,0.05
3/4/2001,1011.4,23.2,21.4,90,5,13,0.05
4/4/2001,1012.8,20.8,20,95,0,20,44
5/4/2001,1014.7,20.2,18.5,90,0.1,10,30.2
6/4/2001,1014.3,20.3,19.5,95,0,13,5.6
7/4/2001,1012.9,20.8,20.1,95,0,14,0.4
8/4/2001,1007.1,23.8,23.2,96,0.3,20,0.05
9/4/2001,1009.3,23,22.5,97,0,16,1.4
10/4/2001,1012.9,21.4,20.2,92,0,27,0.4
11/4/2001,1016.9,16,13.6,85,0.1,29,6.8
12/4/2001,1017.9,16.5,10.2,65,5.8,20,0
13/4/2001,1017.2,18.8,15.7,81,0,8,0.05
14/4/2001,1019.5,19.4,16.8,84,0.1,15,0.4
15/4/2001,1017.9,21.6,18.8,84,6.3,15,0
16/4/2001,1014.4,22.5,20.3,87,5.1,13,0
17/4/2001,1011.3,23.4,21.7,90,2.3,10,0
18/4/2001,1009.4,23.7,22.7,94,0,20,0.2
19/4/2001,1008.4,23.8,22.8,94,0.4,25,0.6
20/4/2001,1005.3,25.4,24.2,93,1.1,21,0.05
21/4/2001,1006.2,24.7,23.5,93,0.3,13,0.2
22/4/2001,1011.8,20.2,19.5,95,0,19,10
23/4/2001,1013.5,20.8,19.9,94,0,18,3.6
24/4/2001,1013.4,22.6,21.1,91,0.6,10,5.6
25/4/2001,1014.6,19.4,18.4,93,0,19,4.6
26/4/2001,1015.8,20.9,19,88,3.4,17,0.2
27/4/2001,1013.5,22.5,19.9,84,1.1,15,0
28/4/2001,1010.7,23.8,22.7,94,0,14,0.05
29/4/2001,1010.5,25.5,24.9,96,0.4,14,0.05
30/4/2001,1012,26.8,25.1,91,8.7,14,0
1/5/2001,1012.3,25.1,23.2,89,1.5,10,12.2
2/5/2001,1010.9,24.7,22.3,86,0.2,10,0.05
3/5/2001,1012.6,23.4,22.6,95,0,16,9.8
4/5/2001,1013.6,24.2,22.6,91,1.5,15,0.05
5/5/2001,1011.7,26,24.3,90,8.1,13,0
6/5/2001,1009.4,27.2,25.2,89,8.5,16,0
7/5/2001,1007.2,27.6,25.8,90,4.9,20,0
8/5/2001,1005.9,27.9,25.8,88,6.6,11,0.05
9/5/2001,1006.4,25.9,24.4,91,1.2,13,22.2
10/5/2001,1010.7,24.2,20,77,5.1,20,0.05
11/5/2001,1011.9,24.8,20.8,78,7.7,12,0.05
12/5/2001,1009.9,26,21.5,76,8.5,12,0
13/5/2001,1008.5,25.6,22.3,81,7.5,11,0
14/5/2001,1009.8,26.4,22.7,80,10.7,13,0
15/5/2001,1012.4,26.3,23.3,83,6.1,15,0.05
16/5/2001,1013.1,25.6,22.5,83,0.2,15,1.2
17/5/2001,1011.1,25.6,24.2,92,0,24,0.05
18/5/2001,1007.2,25.7,24.8,94,0.5,18,41.2
19/5/2001,1005.4,26.1,25,94,0.1,10,3
20/5/2001,1004.7,27.9,25.1,84,9.1,14,0
21/5/2001,1004,27.2,25.2,88,3.8,16,12.8
22/5/2001,1004,26.6,25,90,1.2,6,11.4
23/5/2001,1005,27.4,25.3,88,8.2,13,0
24/5/2001,1005.4,27.6,25.2,87,8.4,16,0
25/5/2001,1006.9,27.2,24.8,86,1.8,18,0
26/5/2001,1009,27.7,24.8,84,11.1,18,0
27/5/2001,1008.8,28.1,23.5,76,11,11,0
28/5/2001,1007.2,27.4,24.6,84,5.4,17,0
29/5/2001,1005.8,27,24.1,84,4.9,20,0.05
30/5/2001,1006.5,26.2,24.3,90,1.8,8,20.4
31/5/2001,1009.9,26.6,23.4,83,6.3,18,1.6
1/6/2001,1012,25.3,21.7,80,0.1,21,3.2
2/6/2001,1012.6,25.2,23.4,90,0,12,48.6
3/6/2001,1011.5,26.5,25,91,0.6,16,1.2
4/6/2001,1007.5,27.6,25.7,89,4.1,20,2.4
5/6/2001,1006.1,26.3,24.7,91,1.3,15,78.6
6/6/2001,1007.2,26.3,24.7,91,1.4,10,21.6
7/6/2001,1007.4,24.6,23.8,96,0,12,132.8
8/6/2001,1007,24.6,24,97,0,14,83.4
9/6/2001,1006.8,26,25.4,96,0,17,45.6
10/6/2001,1006.3,27,26.2,95,0,19,3
11/6/2001,1006.9,25.7,24.9,96,0,10,31.2
12/6/2001,1006.4,26.8,25.6,93,2.4,16,36.4
13/6/2001,1003.4,26.8,25.1,90,3.6,22,36.8
14/6/2001,1004.2,26.2,23.5,85,3.4,9,0.8
15/6/2001,1005.4,27,25.2,90,7.5,14,7.4
16/6/2001,1005.7,28,25.6,87,7,16,4
17/6/2001,1006.8,28.5,25.8,85,11.5,15,0
18/6/2001,1005.2,28.5,25.6,84,11.2,15,0
19/6/2001,1002.3,28.5,25.5,84,10.6,15,0
20/6/2001,1002.8,29,26.2,84,6,15,0.05
21/6/2001,1004.3,28.8,26.2,86,7.4,14,17.2
22/6/2001,1004.3,29.6,26.3,82,11.8,11,0
23/6/2001,1002.7,29.3,26.4,84,6.1,10,1.2
24/6/2001,1005.1,28.9,25.8,83,3.5,13,0.05
25/6/2001,1004.7,26.5,25.2,92,1.6,21,46.6
26/6/2001,1003.6,26.9,25.4,91,0,30,13
27/6/2001,1006,25.8,24.8,94,0,22,81.8
28/6/2001,1007.5,27.7,25.9,90,7.5,24,9.2
29/6/2001,1007.8,28.3,25.8,86,10.9,15,0.8
30/6/2001,1005.4,27.5,25.6,89,1.1,17,16.6
1/7/2001,1002.2,27.1,24.8,87,0.3,35,4.8
2/7/2001,1004.2,27.4,25.3,88,0,44,1.6
3/7/2001,1006,26.9,25.2,90,4.8,25,30.2
4/7/2001,1000.6,29.4,23.6,71,10.8,14,0
5/7/2001,991.6,30.2,23.7,68,2.8,23,9.4
6/7/2001,987.1,25.9,24.3,91,0,32,226
7/7/2001,1001.6,27.1,25.7,92,0,39,32.6
8/7/2001,1009.2,28,26.2,90,7.3,22,0.2
9/7/2001,1009.8,28.3,25.8,86,11.5,14,0
10/7/2001,1007.8,28.4,25.6,84,12.4,12,0
11/7/2001,1005.3,28.7,25.9,85,7.1,13,0
12/7/2001,1002.9,28.7,26.4,87,1.1,18,0
13/7/2001,1004.2,26,24.2,90,0.1,14,144.8
14/7/2001,1006.8,28.2,26.3,90,7,18,13.6
15/7/2001,1007.9,25.4,24.2,93,0.1,11,112.8
16/7/2001,1007.2,25.8,24.7,94,1.1,10,19
17/7/2001,1003.6,25.8,24.9,94,0.1,15,31.4
18/7/2001,1002.6,25.7,24.8,94,1.6,15,75.4
19/7/2001,1005.1,27,25.5,91,0,13,0
20/7/2001,1005.3,27.9,26.1,90,10.6,14,1.2
21/7/2001,1005.8,26.8,25.2,91,3.8,20,50.6
22/7/2001,1008.5,27.6,25.7,90,7.9,18,12.2
23/7/2001,1007.8,28.6,25.8,85,9.6,10,0.4
